Row ID,Order ID,Order Date,Customer ID,State,Region,Product ID,Sales,Quantity,
7351,CA-2017-142125,10/21/2017,JB-15400,Wisconsin,Central,OFF-BI-10003460,21.9,5,
7352,CA-2017-141138,11/10/2017,GH-14425,California,West,TEC-AC-10001772,111.79,7,
7353,CA-2017-152135,3/16/2017,MG-17650,Ohio,East,TEC-PH-10003505,445.44,8,
7354,CA-2016-151974,9/22/2016,RD-19660,Pennsylvania,East,OFF-LA-10004484,16.52,5,
7355,CA-2017-154102,2/6/2017,SN-20560,California,West,OFF-PA-10001593,29.9,5,
7356,CA-2015-139780,12/31/2015,AH-10690,Michigan,Central,OFF-BI-10004139,116.4,8,
7357,CA-2016-114748,10/9/2016,MZ-17335,Arizona,West,OFF-AR-10001315,1.408,1,
7358,CA-2016-114748,10/9/2016,MZ-17335,Arizona,West,FUR-FU-10001488,169.568,2,
7359,US-2014-115189,12/30/2014,AR-10345,Pennsylvania,East,TEC-PH-10002170,251.964,6,
7360,US-2014-115189,12/30/2014,AR-10345,Pennsylvania,East,FUR-TA-10004575,523.764,3,
7361,CA-2016-163594,4/12/2016,JF-15295,California,West,OFF-PA-10000809,19.44,3,
7362,CA-2016-163594,4/12/2016,JF-15295,California,West,FUR-CH-10000225,194.352,3,
7363,CA-2016-163594,4/12/2016,JF-15295,California,West,OFF-BI-10003707,36.624,3,
7364,CA-2016-127243,11/28/2016,DS-13180,Pennsylvania,East,TEC-PH-10004539,340.182,3,
7365,CA-2016-127243,11/28/2016,DS-13180,Pennsylvania,East,OFF-FA-10004076,12.672,8,
7366,CA-2016-127243,11/28/2016,DS-13180,Pennsylvania,East,OFF-BI-10003166,6.888,2,
7367,CA-2016-127243,11/28/2016,DS-13180,Pennsylvania,East,OFF-ST-10002301,32.544,2,
7368,CA-2016-127243,11/28/2016,DS-13180,Pennsylvania,East,FUR-CH-10002647,347.802,7,
7369,CA-2017-161851,4/15/2017,BP-11095,Florida,South,OFF-BI-10004654,15.57,3,
7370,CA-2015-110345,3/9/2015,TG-21310,North Carolina,South,OFF-LA-10001175,4.608,2,
7371,CA-2014-107769,10/28/2014,BT-11395,Kansas,Central,TEC-PH-10001336,257.98,2,
7372,US-2017-123862,1/7/2017,JF-15190,California,West,OFF-ST-10000760,153.78,11,
7373,US-2017-123862,1/7/2017,JF-15190,California,West,OFF-ST-10002301,61.02,3,
7374,US-2017-123862,1/7/2017,JF-15190,California,West,OFF-SU-10004884,110.11,7,
7375,US-2017-123862,1/7/2017,JF-15190,California,West,OFF-FA-10003112,7.89,1,
7376,CA-2017-100580,8/13/2017,MK-17905,California,West,OFF-BI-10000069,36.024,3,
7377,US-2017-145597,11/2/2017,GG-14650,Illinois,Central,OFF-AR-10001958,54.336,4,
7378,CA-2014-132787,9/19/2014,MC-18130,Washington,West,OFF-ST-10001321,92.52,6,
7379,CA-2015-136224,5/31/2015,ML-18265,North Carolina,South,OFF-AR-10003504,10.272,3,
7380,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-ST-10000419,40.74,3,
7381,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-LA-10004559,14.4,5,
7382,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,TEC-PH-10001644,149.95,5,
7383,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-SU-10004782,16.9,2,
7384,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-PA-10002250,17.61,3,
7385,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-AP-10001394,378,2,
7386,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-PA-10001838,17.64,3,
7387,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,OFF-ST-10004340,373.08,6,
7388,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,FUR-FU-10003664,1336.44,14,
7389,CA-2016-105732,9/13/2016,AG-10270,Nebraska,Central,TEC-PH-10004897,29.97,3,
7390,CA-2017-108035,11/29/2017,TT-21070,Tennessee,South,FUR-CH-10000454,390.368,2,
7391,CA-2017-108035,11/29/2017,TT-21070,Tennessee,South,FUR-FU-10004017,101.52,5,
7392,CA-2017-160031,12/4/2017,LT-16765,Ohio,East,OFF-PA-10000241,74.352,3,
7393,CA-2017-147844,5/2/2017,DD-13570,California,West,OFF-PA-10003016,15.7,5,
7394,CA-2017-147844,5/2/2017,DD-13570,California,West,OFF-AR-10001615,59.52,3,
7395,CA-2017-147844,5/2/2017,DD-13570,California,West,OFF-PA-10002713,34.4,5,
7396,CA-2016-110975,12/25/2016,DB-12970,New York,East,FUR-TA-10002958,313.176,2,
7397,CA-2016-110975,12/25/2016,DB-12970,New York,East,FUR-CH-10003746,866.646,3,
7398,CA-2014-141649,9/30/2014,DM-12955,Ohio,East,OFF-AP-10003217,795.408,6,
7399,CA-2014-124807,7/12/2014,ME-17725,Illinois,Central,OFF-PA-10001526,35.856,9,
7400,CA-2014-124807,7/12/2014,ME-17725,Illinois,Central,TEC-AC-10002857,23.84,4,
7401,CA-2016-110009,9/8/2016,TR-21325,Washington,West,FUR-FU-10003039,43.13,1,
7402,CA-2016-110009,9/8/2016,TR-21325,Washington,West,OFF-PA-10002615,30.87,7,
7403,CA-2017-168172,8/6/2017,SH-20395,New York,East,OFF-SU-10002573,70.12,4,
7404,CA-2015-100146,5/14/2015,CB-12535,California,West,FUR-BO-10004015,509.9575,5,
7405,CA-2015-100146,5/14/2015,CB-12535,California,West,FUR-FU-10001979,122.91,3,
7406,CA-2015-100146,5/14/2015,CB-12535,California,West,FUR-CH-10003833,97.568,2,
7407,CA-2015-100146,5/14/2015,CB-12535,California,West,FUR-CH-10004495,722.352,3,
7408,CA-2017-152079,1/20/2017,ML-17410,Illinois,Central,OFF-LA-10001613,11.52,5,
7409,CA-2016-129728,5/30/2016,JG-15310,California,West,FUR-FU-10003247,167.84,8,
7410,CA-2014-121769,4/8/2014,JS-15880,Ohio,East,FUR-TA-10004442,172.11,1,
7411,CA-2014-103058,7/23/2014,AG-10270,New York,East,TEC-AC-10001314,99.98,2,
7412,CA-2017-121125,5/30/2017,MG-17890,Oregon,West,TEC-PH-10001619,156.792,1,
7413,CA-2017-121125,5/30/2017,MG-17890,Oregon,West,TEC-AC-10002323,35.36,2,
7414,CA-2017-121125,5/30/2017,MG-17890,Oregon,West,FUR-FU-10000820,13.592,1,
7415,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,FUR-CH-10004287,386.68,2,
7416,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,TEC-AC-10000474,379.96,5,
7417,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,TEC-PH-10001494,539.91,3,
7418,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,OFF-PA-10004996,41.24,5,
7419,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,OFF-BI-10004318,51.897,1,
7420,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,OFF-ST-10002574,552.56,5,
7421,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,OFF-BI-10002353,23.16,5,
7422,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,OFF-ST-10003641,126.08,2,
7423,US-2016-114013,3/13/2016,SC-20770,Pennsylvania,East,TEC-MA-10001148,449.1,3,
7424,CA-2017-135069,4/10/2017,BS-11755,Pennsylvania,East,OFF-AP-10000026,195.104,4,
7425,CA-2017-135069,4/10/2017,BS-11755,Pennsylvania,East,FUR-FU-10003878,36.672,3,
7426,CA-2016-101693,6/25/2016,LC-17140,Texas,Central,FUR-CH-10001146,85.246,2,
7427,CA-2016-101693,6/25/2016,LC-17140,Texas,Central,FUR-FU-10003919,32.712,2,
7428,US-2014-164763,3/17/2014,MH-17440,Mississippi,South,OFF-BI-10000605,11.43,3,
7429,US-2014-164763,3/17/2014,MH-17440,Mississippi,South,OFF-BI-10000309,30.44,2,
7430,US-2014-164763,3/17/2014,MH-17440,Mississippi,South,OFF-PA-10003349,12.96,2,
7431,US-2014-164763,3/17/2014,MH-17440,Mississippi,South,OFF-PA-10003063,16,4,
7432,US-2014-164763,3/17/2014,MH-17440,Mississippi,South,OFF-AP-10003971,32.67,3,
7433,CA-2014-161249,8/9/2014,RD-19720,Arizona,West,OFF-FA-10004838,4.464,3,
7434,CA-2014-161249,8/9/2014,RD-19720,Arizona,West,OFF-BI-10001097,9.345,5,
7435,CA-2015-148180,7/26/2015,BP-11095,California,West,OFF-BI-10000605,9.144,3,
7436,CA-2015-148180,7/26/2015,BP-11095,California,West,OFF-BI-10003314,23.136,6,
7437,CA-2015-148180,7/26/2015,BP-11095,California,West,OFF-AR-10002067,99.2,5,
7438,CA-2014-165568,2/15/2014,BF-11020,Washington,West,OFF-BI-10001031,21.36,5,
7439,CA-2015-145457,3/24/2015,CP-12085,Washington,West,FUR-FU-10003832,46.9,5,
7440,US-2017-163657,9/2/2017,JL-15235,California,West,OFF-BI-10000138,18.72,5,
7441,US-2017-163657,9/2/2017,JL-15235,California,West,FUR-TA-10004607,236.528,2,
7442,CA-2015-120446,11/16/2015,JG-15805,California,West,OFF-LA-10003148,18.9,3,
7443,CA-2014-109932,12/9/2014,VP-21760,Texas,Central,OFF-PA-10001804,10.688,2,
7444,CA-2014-109932,12/9/2014,VP-21760,Texas,Central,OFF-ST-10000036,237.096,3,
7445,CA-2017-127474,2/3/2017,RD-19810,Illinois,Central,OFF-PA-10001166,5.184,1,
7446,CA-2017-127474,2/3/2017,RD-19810,Illinois,Central,OFF-PA-10001033,65.584,2,
7447,CA-2017-127474,2/3/2017,RD-19810,Illinois,Central,FUR-FU-10004597,22.2,1,
7448,CA-2017-127474,2/3/2017,RD-19810,Illinois,Central,OFF-PA-10000418,419.4,5,
7449,CA-2017-115448,11/11/2017,MH-18025,Tennessee,South,FUR-FU-10004090,88.92,5,
7450,CA-2017-105669,9/17/2017,SJ-20125,Texas,Central,OFF-AR-10000390,9.912,3,
7451,CA-2017-105669,9/17/2017,SJ-20125,Texas,Central,FUR-CH-10003774,318.43,5,
7452,CA-2017-105669,9/17/2017,SJ-20125,Texas,Central,OFF-BI-10002412,5.8,5,
7453,CA-2017-105669,9/17/2017,SJ-20125,Texas,Central,TEC-PH-10002415,1415.76,6,
7454,CA-2017-134796,6/25/2017,FM-14380,Illinois,Central,TEC-PH-10003505,148.48,2,
7455,CA-2016-137743,7/30/2016,KH-16360,Illinois,Central,OFF-LA-10003663,9.248,4,
7456,CA-2016-137743,7/30/2016,KH-16360,Illinois,Central,OFF-ST-10001780,1036.624,2,
7457,CA-2015-137974,4/16/2015,LL-16840,Virginia,South,TEC-PH-10002033,569.64,2,
7458,CA-2015-137974,4/16/2015,LL-16840,Virginia,South,OFF-BI-10001036,9.14,1,
7459,CA-2015-137974,4/16/2015,LL-16840,Virginia,South,FUR-FU-10001468,1196.86,7,
7460,CA-2015-137974,4/16/2015,LL-16840,Virginia,South,FUR-BO-10001519,523.26,9,
7461,US-2015-136987,4/11/2015,AR-10540,California,West,TEC-CO-10001943,639.968,4,
7462,US-2015-136987,4/11/2015,AR-10540,California,West,OFF-PA-10003127,52.76,2,
7463,CA-2015-138485,2/27/2015,NP-18670,Washington,West,TEC-AC-10002076,538.92,9,
7464,CA-2016-103709,9/8/2016,LP-17095,California,West,OFF-AR-10003338,14.88,2,
7465,CA-2016-103709,9/8/2016,LP-17095,California,West,OFF-PA-10004610,34.24,8,
7466,CA-2016-103709,9/8/2016,LP-17095,California,West,OFF-ST-10001272,261.74,2,
7467,CA-2016-138282,5/19/2016,AH-10690,California,West,OFF-AP-10001366,87.84,8,
7468,CA-2017-148985,11/11/2017,TB-21190,California,West,FUR-FU-10001424,34.92,4,
7469,CA-2014-138100,9/15/2014,AA-10315,New York,East,OFF-PA-10000349,14.94,3,
7470,CA-2014-138100,9/15/2014,AA-10315,New York,East,FUR-FU-10002456,14.56,2,
7471,CA-2015-100734,9/15/2015,AC-10615,Pennsylvania,East,OFF-BI-10002609,3.576,4,
7472,CA-2015-100734,9/15/2015,AC-10615,Pennsylvania,East,OFF-ST-10001522,147.184,2,
7473,CA-2016-139997,7/1/2016,EM-14140,Utah,West,TEC-CO-10000971,1499.95,5,
7474,CA-2016-109652,4/10/2016,QJ-19255,Illinois,Central,OFF-AR-10000034,13.568,4,
7475,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,FUR-CH-10004063,2573.82,9,
7476,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,OFF-BI-10004632,609.98,2,
7477,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,OFF-AR-10001662,5.48,2,
7478,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,TEC-PH-10004977,391.98,2,
7479,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,TEC-PH-10004539,755.96,4,
7480,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,OFF-FA-10001883,31.12,4,
7481,CA-2014-167199,1/6/2014,ME-17320,Kentucky,South,OFF-PA-10000955,6.54,1,
7482,CA-2016-124583,9/1/2016,LB-16795,California,West,OFF-EN-10002500,12.78,1,
7483,CA-2014-113964,9/23/2014,JP-16135,New York,East,OFF-BI-10004654,18.464,4,
7484,CA-2014-129938,12/15/2014,EB-13705,Pennsylvania,East,FUR-CH-10003774,445.802,7,
7485,CA-2017-135111,12/28/2017,CS-12400,North Dakota,Central,OFF-AR-10004707,2.48,1,
7486,CA-2017-135111,12/28/2017,CS-12400,North Dakota,Central,OFF-BI-10004040,25.9,5,
7487,US-2015-134558,12/19/2015,PM-19135,New Hampshire,East,OFF-PA-10001184,29.9,5,
7488,US-2015-134558,12/19/2015,PM-19135,New Hampshire,East,TEC-AC-10004145,2249.91,9,
7489,US-2015-134558,12/19/2015,PM-19135,New Hampshire,East,FUR-TA-10003473,1053.164,4,
7490,CA-2017-157196,11/5/2017,AA-10645,California,West,OFF-PA-10003172,12.96,2,
7491,CA-2015-108672,9/10/2015,FA-14230,California,West,FUR-FU-10003799,106.68,6,
7492,US-2017-118598,11/16/2017,CM-12190,New York,East,TEC-PH-10002583,119.94,6,
7493,US-2017-160836,9/11/2017,CC-12475,Texas,Central,OFF-PA-10004239,10.272,3,
7494,US-2017-160836,9/11/2017,CC-12475,Texas,Central,FUR-TA-10002855,512.19,5,
7495,US-2017-160836,9/11/2017,CC-12475,Texas,Central,OFF-AP-10001626,1.556,2,
7496,CA-2017-121048,7/14/2017,TC-21295,California,West,OFF-BI-10004022,4.448,2,
7497,CA-2017-121048,7/14/2017,TC-21295,California,West,FUR-FU-10003601,276.69,3,
7498,CA-2017-121048,7/14/2017,TC-21295,California,West,OFF-FA-10000490,4.96,4,
7499,CA-2017-121048,7/14/2017,TC-21295,California,West,OFF-AR-10004042,71.92,4,
7500,CA-2017-121048,7/14/2017,TC-21295,California,West,FUR-FU-10002960,18.84,3,
7501,CA-2017-121048,7/14/2017,TC-21295,California,West,TEC-AC-10000991,140.97,3,
7502,CA-2017-121048,7/14/2017,TC-21295,California,West,TEC-PH-10004977,470.376,3,
7503,US-2017-120147,3/30/2017,TB-21400,California,West,OFF-AR-10000817,6.08,2,
7504,US-2017-120147,3/30/2017,TB-21400,California,West,TEC-PH-10002447,164.792,1,
7505,CA-2016-158043,1/31/2016,JK-15325,New Jersey,East,OFF-EN-10003134,23.36,2,
7506,US-2017-106579,6/8/2017,BW-11200,Illinois,Central,OFF-BI-10000309,12.176,4,
7507,CA-2014-115889,11/2/2014,SH-20395,California,West,TEC-PH-10001615,46.384,2,
7508,CA-2014-115889,11/2/2014,SH-20395,California,West,OFF-ST-10003208,362.92,2,
7509,US-2017-161935,7/14/2017,JL-15835,Ohio,East,OFF-PA-10000605,9.248,2,
7510,US-2017-161935,7/14/2017,JL-15835,Ohio,East,TEC-PH-10000560,1889.946,9,
7511,US-2017-161935,7/14/2017,JL-15835,Ohio,East,OFF-ST-10003455,62.04,5,
7512,US-2017-161935,7/14/2017,JL-15835,Ohio,East,FUR-FU-10002937,396.92,5,
7513,US-2017-161935,7/14/2017,JL-15835,Ohio,East,OFF-ST-10001837,239.456,7,
7514,US-2017-161935,7/14/2017,JL-15835,Ohio,East,OFF-AR-10004757,13.12,5,
7515,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,OFF-BI-10004236,29.36,2,
7516,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,OFF-AP-10000159,214.9,5,
7517,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,OFF-BI-10003274,15.92,4,
7518,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,TEC-AC-10001013,146.45,5,
7519,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,OFF-ST-10004963,15.14,1,
7520,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,OFF-LA-10004409,5.76,2,
7521,US-2017-167920,12/9/2017,JL-15835,Kentucky,South,TEC-CO-10001046,1399.98,2,
7522,CA-2016-162383,9/5/2016,MD-17350,Ohio,East,OFF-BI-10002824,8.952,2,
7523,CA-2016-162383,9/5/2016,MD-17350,Ohio,East,OFF-BI-10001757,8.856,6,
7524,CA-2016-162383,9/5/2016,MD-17350,Ohio,East,FUR-CH-10004477,85.246,2,
7525,CA-2014-125731,9/10/2014,CL-12565,Oregon,West,OFF-EN-10003072,21.728,7,
7526,CA-2014-125731,9/10/2014,CL-12565,Oregon,West,FUR-CH-10003973,1487.04,5,
7527,US-2017-106145,9/26/2017,RA-19885,California,West,OFF-EN-10001028,71.88,6,
7528,US-2017-106145,9/26/2017,RA-19885,California,West,FUR-FU-10003829,9.24,3,
7529,US-2017-106145,9/26/2017,RA-19885,California,West,OFF-PA-10002245,35.88,6,
7530,US-2017-106145,9/26/2017,RA-19885,California,West,OFF-BI-10002215,17.04,3,
7531,US-2017-106145,9/26/2017,RA-19885,California,West,OFF-BI-10003925,931.176,3,
7532,CA-2016-107146,6/17/2016,LC-16885,Colorado,West,FUR-FU-10002298,266.352,3,
7533,CA-2016-107146,6/17/2016,LC-16885,Colorado,West,FUR-CH-10004853,483.136,4,
7534,US-2017-134642,2/25/2017,SW-20245,North Carolina,South,FUR-CH-10002880,196.784,2,
7535,US-2017-134642,2/25/2017,SW-20245,North Carolina,South,FUR-BO-10004709,231.92,5,
7536,US-2017-160143,3/31/2017,HG-14965,California,West,OFF-SU-10004231,29.7,3,
7537,CA-2017-103415,12/3/2017,MV-17485,Texas,Central,FUR-FU-10000820,13.592,2,
7538,CA-2016-106460,2/19/2016,GT-14710,California,West,OFF-PA-10001736,70.88,2,
7539,US-2017-112347,12/2/2017,BS-11380,Colorado,West,OFF-ST-10003306,114.288,1,
7540,US-2017-112347,12/2/2017,BS-11380,Colorado,West,OFF-BI-10003707,36.624,8,
7541,US-2017-112347,12/2/2017,BS-11380,Colorado,West,FUR-BO-10003546,242.352,8,
7542,US-2017-112347,12/2/2017,BS-11380,Colorado,West,TEC-PH-10000213,49.616,2,
7543,US-2017-112347,12/2/2017,BS-11380,Colorado,West,FUR-FU-10001488,508.704,6,
7544,US-2017-112347,12/2/2017,BS-11380,Colorado,West,TEC-PH-10004833,57.36,6,
7545,US-2017-112347,12/2/2017,BS-11380,Colorado,West,FUR-CH-10002335,906.68,5,
7546,CA-2014-103492,10/10/2014,CM-12715,Texas,Central,TEC-PH-10001128,719.952,6,
7547,CA-2014-103492,10/10/2014,CM-12715,Texas,Central,TEC-PH-10004667,755.944,7,
7548,CA-2014-103492,10/10/2014,CM-12715,Texas,Central,OFF-BI-10004817,11.98,5,
7549,CA-2014-103492,10/10/2014,CM-12715,Texas,Central,OFF-BI-10004140,0.898,1,
7550,CA-2016-136595,9/5/2016,EM-13825,Texas,Central,FUR-FU-10004671,21.204,3,
7551,CA-2014-140396,11/20/2014,KH-16330,New York,East,OFF-EN-10002592,34.74,3,
7552,CA-2014-140396,11/20/2014,KH-16330,New York,East,TEC-PH-10004447,833.94,6,
7553,CA-2014-140396,11/20/2014,KH-16330,New York,East,OFF-BI-10003669,12.96,3,
7554,CA-2014-140396,11/20/2014,KH-16330,New York,East,OFF-PA-10000223,25.92,4,
7555,CA-2014-114181,5/10/2014,AF-10885,Pennsylvania,East,FUR-BO-10004467,349.965,7,
7556,CA-2014-114181,5/10/2014,AF-10885,Pennsylvania,East,OFF-AR-10000716,22.32,5,
7557,CA-2017-159506,11/27/2017,JR-16210,Indiana,Central,OFF-PA-10003641,158.28,6,
7558,CA-2017-159506,11/27/2017,JR-16210,Indiana,Central,OFF-BI-10004519,497.94,3,
7559,US-2014-137155,11/1/2014,DL-12925,New York,East,OFF-AP-10002518,533.94,3,
7560,US-2014-137155,11/1/2014,DL-12925,New York,East,OFF-PA-10000806,167.94,3,
7561,US-2014-137155,11/1/2014,DL-12925,New York,East,FUR-FU-10003142,31.68,6,
7562,CA-2016-105746,12/30/2016,BD-11605,Pennsylvania,East,FUR-CH-10000454,170.786,1,
7563,US-2016-104815,9/3/2016,RB-19570,Illinois,Central,FUR-BO-10003894,198.744,4,
7564,CA-2017-157672,10/5/2017,RB-19795,Colorado,West,TEC-AC-10001714,63.824,2,
7565,US-2016-166660,1/30/2016,TB-21250,Washington,West,FUR-CH-10001190,435.168,4,
7566,US-2016-166660,1/30/2016,TB-21250,Washington,West,FUR-BO-10000468,48.58,1,
7567,CA-2017-140802,4/21/2017,KN-16390,Texas,Central,TEC-AC-10001998,47.976,3,
7568,CA-2017-140802,4/21/2017,KN-16390,Texas,Central,OFF-PA-10001534,20.736,4,
7569,CA-2014-133830,12/5/2014,RL-19615,California,West,OFF-AR-10003045,26.46,9,
7570,CA-2014-133830,12/5/2014,RL-19615,California,West,OFF-PA-10001363,49.12,4,
7571,CA-2014-133830,12/5/2014,RL-19615,California,West,OFF-FA-10002280,15,3,
7572,CA-2014-100916,10/21/2014,FH-14275,Virginia,South,OFF-ST-10003479,194.7,5,
7573,CA-2014-100916,10/21/2014,FH-14275,Virginia,South,FUR-TA-10004607,591.32,4,
7574,CA-2014-100916,10/21/2014,FH-14275,Virginia,South,OFF-AR-10001022,2.84,1,
7575,CA-2015-129532,12/8/2015,YS-21880,California,West,OFF-ST-10004186,221.96,2,
7576,CA-2015-129532,12/8/2015,YS-21880,California,West,TEC-AC-10000865,236,4,
7577,CA-2014-134726,11/2/2014,SW-20755,Washington,West,TEC-AC-10000023,41.94,2,
7578,CA-2014-134726,11/2/2014,SW-20755,Washington,West,TEC-PH-10001750,52.792,1,
7579,CA-2016-138597,12/18/2016,PN-18775,Nebraska,Central,FUR-CH-10004997,563.94,3,
7580,CA-2015-123113,11/23/2015,AT-10735,New Jersey,East,OFF-AP-10000275,2625.12,8,
7581,CA-2015-123113,11/23/2015,AT-10735,New Jersey,East,OFF-AR-10004999,17.94,3,
7582,CA-2015-169656,8/13/2015,EJ-13720,Pennsylvania,East,OFF-ST-10003816,422.856,3,
7583,CA-2015-142734,4/16/2015,DM-13345,New York,East,FUR-CH-10003968,127.764,2,
7584,CA-2014-163223,3/21/2014,KH-16690,Virginia,South,TEC-PH-10000730,3499.93,7,
7585,CA-2014-163223,3/21/2014,KH-16690,Virginia,South,OFF-LA-10004409,14.4,5,
7586,CA-2014-163223,3/21/2014,KH-16690,Virginia,South,OFF-PA-10000675,122.97,3,
7587,CA-2014-163223,3/21/2014,KH-16690,Virginia,South,OFF-AR-10001573,9.32,4,
7588,CA-2014-163223,3/21/2014,KH-16690,Virginia,South,OFF-BI-10001597,122.94,3,
7589,CA-2017-122945,11/16/2017,MB-18085,California,West,FUR-FU-10001196,17.31,3,
7590,CA-2015-139738,9/25/2015,DK-12895,Illinois,Central,OFF-AR-10004602,128.744,7,
7591,CA-2016-158778,9/5/2016,DB-13210,Pennsylvania,East,FUR-FU-10000260,58.248,9,
7592,CA-2016-158778,9/5/2016,DB-13210,Pennsylvania,East,FUR-CH-10001146,71.246,2,
7593,CA-2016-158778,9/5/2016,DB-13210,Pennsylvania,East,OFF-AR-10000896,7.872,3,
7594,CA-2016-158778,9/5/2016,DB-13210,Pennsylvania,East,FUR-CH-10000309,887.271,3,
7595,CA-2017-119655,4/20/2017,CV-12295,Michigan,Central,OFF-BI-10001989,146.86,7,
7596,CA-2017-119655,4/20/2017,CV-12295,Michigan,Central,OFF-BI-10001036,36.56,4,
7597,CA-2015-164567,6/15/2015,GK-14620,California,West,TEC-PH-10002103,225.576,3,
7598,CA-2014-131947,9/17/2014,JA-15970,Oregon,West,OFF-AR-10001473,5.248,2,
7599,CA-2014-131947,9/17/2014,JA-15970,Oregon,West,OFF-AR-10000411,38.256,3,
7600,CA-2014-131947,9/17/2014,JA-15970,Oregon,West,OFF-PA-10000246,40.24,5,
7601,CA-2014-131947,9/17/2014,JA-15970,Oregon,West,TEC-MA-10004086,29.925,5,
7602,CA-2014-131947,9/17/2014,JA-15970,Oregon,West,OFF-PA-10003039,148.704,6,
7603,CA-2014-131947,9/17/2014,JA-15970,Oregon,West,TEC-AC-10004633,55.92,10,
7604,CA-2016-152520,7/8/2016,TH-21115,Rhode Island,East,OFF-PA-10000289,12.96,2,
7605,CA-2016-101791,5/27/2016,BS-11665,Illinois,Central,FUR-FU-10003247,25.176,3,
7606,CA-2016-101791,5/27/2016,BS-11665,Illinois,Central,FUR-FU-10002191,5.584,2,
7607,CA-2016-101791,5/27/2016,BS-11665,Illinois,Central,OFF-ST-10001496,1297.368,9,
7608,CA-2017-121195,12/24/2017,NS-18505,Texas,Central,OFF-ST-10000585,264.32,2,
7609,CA-2017-163209,5/3/2017,MK-18160,California,West,OFF-PA-10001166,25.92,4,
7610,CA-2017-163209,5/3/2017,MK-18160,California,West,OFF-AR-10003651,22.96,7,
7611,CA-2014-133354,2/22/2014,SA-20830,California,West,OFF-PA-10001800,19.44,3,
7612,US-2015-130491,2/8/2015,BH-11710,Kansas,Central,OFF-PA-10000791,9.54,2,
7613,US-2015-130491,2/8/2015,BH-11710,Kansas,Central,OFF-FA-10000134,5.81,1,
7614,US-2015-130491,2/8/2015,BH-11710,Kansas,Central,OFF-AR-10001149,5.76,2,
7615,CA-2015-113740,8/24/2015,SC-20380,New York,East,FUR-FU-10000010,14.91,3,
7616,CA-2014-148425,11/30/2014,RF-19345,Florida,South,OFF-BI-10000201,6.642,9,
7617,CA-2016-144309,12/10/2016,CM-12235,New York,East,OFF-PA-10001776,18.54,2,
7618,CA-2016-144309,12/10/2016,CM-12235,New York,East,OFF-BI-10003656,679.96,5,
7619,CA-2017-151225,10/27/2017,JM-15655,California,West,FUR-TA-10001539,189.576,1,
7620,CA-2017-151225,10/27/2017,JM-15655,California,West,TEC-PH-10004100,71.96,5,
7621,US-2014-144078,11/25/2014,RB-19435,California,West,TEC-PH-10001580,539.92,5,
7622,US-2014-144078,11/25/2014,RB-19435,California,West,FUR-CH-10002335,725.344,4,
7623,US-2014-144078,11/25/2014,RB-19435,California,West,OFF-AR-10004707,7.44,3,
7624,CA-2014-124464,7/14/2014,SS-20515,Delaware,East,OFF-AP-10000576,39.48,1,
7625,CA-2015-136805,5/23/2015,NM-18445,Michigan,Central,OFF-AP-10001394,850.5,5,
7626,CA-2015-136805,5/23/2015,NM-18445,Michigan,Central,FUR-FU-10003724,75.33,9,
7627,US-2015-159499,11/21/2015,EM-14095,Arizona,West,OFF-AP-10002867,325.632,6,
7628,US-2015-159499,11/21/2015,EM-14095,Arizona,West,TEC-AC-10002718,23.344,2,
7629,US-2015-159499,11/21/2015,EM-14095,Arizona,West,OFF-LA-10003121,16.52,5,
7630,CA-2014-162089,3/30/2014,MP-17470,Texas,Central,OFF-EN-10002230,335.72,5,
7631,CA-2014-162089,3/30/2014,MP-17470,Texas,Central,TEC-PH-10001819,251.944,7,
